7944.51,2581.36,1020.95
7718.03,3362.4,254.9
7750.74,3215.9,509.26
7783.66,3069.68,763.54
7816.28,2923.31,1018.1
7849.22,2776.88,1272.52
7637.71,3488.62,509.41
7670.3,3342.45,763.83
7703.25,3196.03,1018.25
7735.93,3049.73,1272.46
7557.27,3615.17,763.97
7589.98,3468.67,1018.34
7622.66,3322.37,1272.55
7476.92,3741.59,1018.34
7509.63,3595.09,1272.7
7623.35,3569.09,-290.55
7532.16,3694.62,-541.87
7440.96,3820.15,-792.93
7349.61,3945.87,-1044.27
7258.41,4071.4,-1295.33
7661.75,3429.32,-547.97
7570.57,3554.85,-799.29
7479.2,3680.58,-1050.37
7388.02,3806.1,-1301.69
7700.16,3289.55,-805.4
7608.8,3415.28,-1056.48
7517.61,3540.81,-1307.8
7738.59,3150.15,-1062.58
7647.4,3275.67,-1313.9
7474.16,3858.74,-265.15
7142.71,4364.79,-759.48
7233.92,4239.26,-508.41
7325.11,4113.74,-257.1
7085.22,4494.22,-500.34
7176.41,4368.69,-249.02
7027.53,4623.48,-241.2
6979.24,4714.38,75.01
7126.94,4458.53,69.2
7274.71,4203.03,63.12
7422.26,3947.39,57.29
7570.16,3691.7,51.48
7049.53,4578.34,327.67
7197.08,4322.7,321.84
7344.85,4067.2,315.76
7492.59,3811.71,309.94
7119.67,4442.51,580.32
7267.42,4187.02,574.5
7415.19,3931.52,568.42
7190.01,4306.83,832.97
7337.78,4051.33,826.9
7067.81,4383.14,-1331.5
7012.32,4511.64,-1071.42
6957.04,4640.28,-811.59
6901.39,4768.97,-551.53
6846.1,4897.62,-291.44
6900.79,4626.29,-1319.55
6845.16,4754.97,-1059.74
6789.86,4883.62,-799.66
6734.39,5012.1,-539.83
6733.63,4869.62,-1307.88
6678.14,4998.11,-1047.8
6622.66,5126.6,-787.97
6566.63,5112.75,-1296.18
6511.14,5241.25,-1036.1
6352.7,5367.41,1331.5
6457.76,5274.93,1071.42
6563.02,5182.6,811.59
6668.22,5089.91,551.53
6773.49,4997.56,291.44
6532.33,5133.43,1319.55
6637.52,5040.75,1059.74
6742.79,4948.41,799.66
6847.84,4855.94,539.83
6712.1,4899.25,1307.88
6817.15,4806.77,1047.8
6922.21,4714.3,787.97
6891.72,4665.29,1296.18
6996.78,4572.81,1036.1
7877.55,1339.11,2640.25
8007.98,584.51,2485.19
7986.67,876.93,2450.18
7965.37,1169.36,2415.16
8074.49,707.43,2225.04
8053.19,999.85,2190.02
8140.77,830.08,1964.84
8188.77,1163.34,1395.69
8248.33,1011.18,1149.73
8158.94,1021.6,1653.03
8218.73,869.71,1407.12
8278.29,717.55,1161.16
8188.81,728.27,1664.63
8248.37,576.11,1418.68
7852.84,628.75,2993.56
7761.54,503.27,3244.86
7825.03,920.42,2955.75
7733.83,794.64,3206.86
7642.53,669.15,3458.15
7797.32,1211.79,2917.75
7706.02,1086.3,3169.04
7614.81,960.52,3420.15
7523.51,835.04,3671.44
7769.51,1503.45,2879.93
7678.3,1377.67,3131.04
7587,1252.19,3382.33
7495.8,1126.66,3633.39
7404.5,1000.92,3884.74
7650.49,1669.34,3093.22
7559.29,1543.56,3344.33
7467.99,1418.07,3595.63
7376.78,1292.54,3846.69
7531.48,1835.23,3306.52
7440.27,1709.45,3557.63
7348.97,1583.96,3808.92
7941.73,2248.91,1640.88
7965.34,1637.17,2126.19
7986.65,1799.25,1880.3
8007.96,1961.34,1634.4
8053.2,1511.63,1873.67
8074.51,1673.71,1627.78
8140.74,1386.14,1621.3
7761.61,2677.09,1901.15
7852.85,2396.19,1901.29
7642.56,2793.64,2145.11
7733.85,2512.82,2144.91
7825.09,2231.91,2145.05
7523.57,2910.27,2388.73
7614.81,2629.36,2388.87
7706.1,2348.54,2388.67
7797.34,2067.63,2388.81
7404.52,3026.81,2632.69
7495.81,2745.99,2632.49
7587.05,2465.09,2632.63
7678.25,2184.39,2632.63
7769.58,1903.36,2632.57
7376.77,2862.54,2876.45
7468.06,2581.71,2876.25
7559.3,2300.81,2876.39
7650.5,2020.11,2876.39
7349.01,2698.26,3120.21
7440.3,2417.43,3120.01
7531.54,2136.53,3120.15
7409.12,3204.29,2378.51
7631.48,3120.14,1634.22
7518.97,3238.75,1880.12
7406.46,3357.37,2126.01
7516.21,3391.96,1627.82
7403.7,3510.57,1873.72
7400.79,3663.57,1621.16
6575.04,4155.06,3244.69
6722.77,4106.95,2993.51
6576.35,3950.72,3458.04
6723.93,3902.92,3206.77
6871.65,3854.81,2955.59
6577.51,3746.69,3671.3
6725.23,3698.58,3420.12
6872.81,3650.78,3168.85
7020.53,3602.67,2917.67
6578.82,3542.35,3884.65
6726.39,3494.55,3633.38
6874.12,3446.44,3382.2
7021.69,3398.49,3131.14
7169.42,3350.53,2879.75
6727.7,3290.21,3846.73
6875.27,3242.41,3595.46
7023,3194.3,3344.28
7170.57,3146.35,3093.22
6876.58,3038.07,3808.81
7024.15,2990.27,3557.54
7171.88,2942.16,3306.36
6696.49,4294.35,2745.32
7131.54,3735.72,2415.2
6976.9,3984.82,2450.21
6822.26,4233.92,2485.21
7102.87,3924.66,2189.99
6948.23,4173.76,2224.99
7074,4113.33,1964.88
7052.81,4224.21,1664.71
7011.68,4382.14,1418.62
7201.22,3969.18,1653.03
7160.24,4127.31,1407.19
7119.11,4285.25,1161.1
7308.6,3872.21,1395.85
7267.47,4030.14,1149.76
6504.6,4627.58,2686.35
6455.15,4796.77,2449.21
6405.75,4966.1,2212.48
6356.31,5135.14,1975.54
6307.07,5304.46,1738.49
6635.7,4564.04,2429.33
6586.25,4733.08,2192.39
6536.85,4902.4,1955.66
6487.61,5071.57,1718.82
6766.8,4500.34,2172.51
6717.56,4669.51,1935.66
6668.16,4838.83,1698.94
6898.1,4436.77,1915.79
6848.7,4606.1,1679.06
-99999,-99999,-99999
-99999,-99999,-99999
4120.94,246.84,-7341.35
4359.93,169.35,-7186.08
4598.71,91.76,-7030.91
4837.75,14.03,-6875.55
5076.52,-63.55,-6720.39
4292.34,454.78,-7220.26
4531.33,377.29,-7064.99
4770.16,299.47,-6909.74
5009.15,221.98,-6754.47
4463.74,662.73,-7099.17
4702.56,584.91,-6943.92
4941.55,507.41,-6788.65
4635.09,870.3,-6978.32
4874.08,792.8,-6823.05
3421.95,1732.8,-7498.41
3513.36,1451.95,-7498.37
3604.56,1171.25,-7498.37
3695.82,890.2,-7498.39
3787.02,609.5,-7498.39
3682.48,1662.19,-7378.32
3773.88,1381.34,-7378.29
3864.94,1100.44,-7378.34
3956.34,819.59,-7378.3
3943,1591.58,-7258.24
4034.06,1310.67,-7258.29
4125.47,1029.83,-7258.25
4203.24,1520.93,-7138.49
4294.64,1240.08,-7138.45
4623.21,2123.35,-6614.58
4475.55,1919.92,-6769.79
4327.81,1716.83,-6924.96
4861.95,2045.67,-6459.28
4714.5,1842.31,-6614.63
4566.75,1639.22,-6769.8
4419.09,1435.79,-6925.01
5100.9,1968.06,-6304.12
4953.24,1764.63,-6459.34
4805.7,1561.61,-6614.63
4658.09,1358.35,-6769.67
4510.3,1155.09,-6925.02
5192.23,1687.19,-6303.99
5044.44,1483.93,-6459.34
4897.04,1280.74,-6614.5
4749.24,1077.48,-6769.85
5283.39,1406.32,-6304.17
5135.77,1203.06,-6459.21
4988.19,999.87,-6614.68
5979.55,2408.58,-5409.89
6070.75,2127.88,-5409.89
6162.09,1847.01,-5409.76
6516.81,4945.81,-1935.66
5177.24,2929.45,-5940.69
4938.46,3007.04,-6095.86
4699.39,3084.76,-6251.17
4460.62,3162.35,-6406.34
6351.26,5189.44,-1915.79
5054.04,2737.17,-6128.12
4815.12,2814.96,-6283.24
4576.2,2892.48,-6438.6
5169.77,2467.37,-6160.19
4930.85,2545.16,-6315.31
4691.93,2622.68,-6470.67
5046.72,2275.5,-6347.53
4807.8,2353.02,-6502.89
4069.56,3035.35,-6720.39
3922.01,2832,-6875.67
3774.44,2628.89,-7030.84
3626.64,2425.56,-7186.19
3479.07,2222.45,-7341.36
4182.79,2764.62,-6754.57
4035.24,2561.28,-6909.85
3887.42,2358.18,-7065.09
3739.87,2154.84,-7220.37
4296.02,2493.9,-6788.74
4148.2,2290.8,-6943.98
4000.65,2087.46,-7099.26
4409.05,2223.53,-6823.09
4261.5,2020.19,-6978.37
5066.47,4092.89,-5340.4
5195.62,3831.02,-5385.68
5324.61,3569.42,-5431.26
5453.61,3307.74,-5476.5
5582.91,3046.01,-5521.93
5290.95,4006.96,-5168.62
5419.95,3745.28,-5213.86
5548.95,3483.68,-5259.44
5678.1,3222.15,-5304.83
5515.29,3921.22,-4996.8
5644.44,3659.69,-5042.19
5773.44,3398.09,-5087.77
5739.77,3835.63,-4825.13
5868.77,3574.03,-4870.72
5295.76,3150.94,-5731.47
4689.37,3567.66,-5994.02
4928.14,3490.07,-5838.86
5167.06,3412.55,-5683.5
4799.73,3751.62,-5791.08
5038.66,3674.1,-5635.72
4909.96,3935.45,-5587.98
5103.11,4368.92,-5068.73
5481.79,4587.86,-4421.44
5403.76,4432.18,-4659.9
5325.73,4276.49,-4898.35
5626.66,4339.68,-4489.72
5548.63,4184,-4728.17
5771.24,4091.57,-4557.8
4267.66,3473.32,-6376.67
4380.23,3656.42,-6174.1
4492.8,3839.6,-5971.89
4605.22,4022.91,-5769.28
4717.94,4206.15,-5566.87
4128.48,3725.51,-6311.96
4240.76,3908.76,-6109.54
4705.71,4709.28,-5167.47
4944.64,4631.76,-5012.11
4540.9,4938.36,-5080.12
4779.82,4860.57,-4925
5018.74,4783.05,-4769.63
4376.08,5167.17,-4993
4615,5089.65,-4837.64
4853.92,5011.86,-4682.52
5092.85,4934.34,-4527.16
4211.26,5396.25,-4905.65
4450.18,5318.46,-4750.53
4689.1,5240.94,-4595.16
4927.88,5163.36,-4440
5166.95,5085.64,-4284.68
4285.36,5547.54,-4663.17
4524.29,5469.76,-4508.05
4763.21,5392.24,-4352.69
5001.98,5314.65,-4197.52
4359.47,5698.84,-4420.69
4598.39,5621.05,-4265.57
4837.31,5543.53,-4110.21
7474.14,1962.79,-3332.83
7382.94,2243.48,-3332.83
7291.59,2524.35,-3332.95
7011.42,3708.42,-2812.6
7011.42,3863.58,-2561.54
7011.32,4018.95,-2310.36
5585.92,5713.54,-2640.54
5775.26,5489.8,-2675.31
5964.38,5265.75,-2710.32
5983.51,4969.24,-3244.69
5983.4,5124.61,-2993.51
5789.57,5033.64,-3458.04
5789.72,5188.75,-3206.77
5789.61,5344.12,-2955.59
5595.89,5097.78,-3671.3
5595.78,5253.14,-3420.12
5595.93,5408.26,-3168.85
5595.82,5563.62,-2917.67
5401.95,5162.17,-3884.65
5402.09,5317.29,-3633.38
5401.99,5472.65,-3382.2
5401.99,5627.82,-3131.14
5402.03,5783.13,-2879.75
5208.16,5381.68,-3846.73
5208.3,5536.8,-3595.46
5208.2,5692.16,-3344.28
5208.2,5847.32,-3093.22
5014.37,5601.19,-3808.81
5014.51,5756.3,-3557.54
5014.41,5911.67,-3306.36
5103.06,6487.49,-1640.88
5181.09,6343.82,-1886.78
5259.13,6200.16,-2132.67
4168.41,6239.63,-3749.05
4220.58,6060.35,-3977.78
4355.02,6245.42,-3520.31
4407.19,6066.14,-3749.05
4459.35,5886.87,-3977.78
4593.79,6071.94,-3520.31
4646.24,5892.44,-3749.1
4944.55,6554.45,-1901.15
4705.59,6728.03,-1901.29
5018.61,6405.21,-2145.11
4779.74,6578.82,-2144.91
4540.78,6752.39,-2145.05
5092.76,6256,-2388.73
4853.79,6429.58,-2388.87
4614.93,6603.18,-2388.67
4375.96,6776.76,-2388.81
5166.81,6106.77,-2632.69
4927.94,6280.37,-2632.49
4688.98,6453.95,-2632.63
4450.21,6627.43,-2632.63
4211.15,6801.13,-2632.57
5002,6131.13,-2876.45
4763.13,6304.74,-2876.25
4524.17,6478.31,-2876.39
4285.39,6651.79,-2876.39
4837.18,6155.5,-3120.21
4598.31,6329.1,-3120.01
4359.35,6502.68,-3120.15
4592.99,6858.07,-1640.88
4018.48,7069.57,-2126.19
4179.22,7039.74,-1880.3
4339.96,7009.92,-1634.4
3926.24,7191.92,-1873.67
4086.98,7162.1,-1627.78
3833.94,7313.96,-1621.3
7160.19,775.27,4353.23
6822.16,329.27,4898.49
6976.81,409.36,4660.03
7131.46,489.44,4421.57
6948.22,123.58,4728.17
7102.87,203.66,4489.71
7073.94,-82.2,4557.89
4176.42,73.25,7305.86
4709.73,513.71,6942.72
4470.96,436.13,7097.88
4231.97,358.63,7253.15
4526.57,721.32,7045.47
4287.58,643.83,7200.74
4343.29,928.89,7148.01
5180.98,403.27,6628.25
4997.25,609.5,6732.87
4813.85,815.69,6837.61
4630.17,1022.15,6942.15
4446.56,1228.43,7046.98
5222.62,687.16,6558.72
5039.15,893.53,6663.16
4855.54,1099.81,6768
4672.03,1305.94,6872.52
5264.53,971.19,6489.01
5080.79,1177.41,6593.63
4897.27,1383.55,6698.15
5306.38,1254.98,6419.38
5122.65,1461.21,6524
6725.1,1404.92,4837.84
6577.48,1608.28,4993.03
7169.38,1077.5,4284.69
7021.66,1280.57,4440.06
6874.04,1483.93,4595.25
6726.47,1687.04,4750.42
6578.7,1890.36,4905.81
7170.6,1359.58,4197.48
7022.88,1562.64,4352.85
6875.26,1766,4508.03
6727.69,1969.12,4663.2
7171.82,1641.65,4110.26
7024.1,1844.72,4265.63
6876.48,2048.08,4420.82
6381.21,968.93,5400.24
6227.16,1734.31,5372.37
6220.09,1451.11,5455.66
6213.02,1167.91,5538.96
6051.94,1650.07,5594.74
6044.87,1366.88,5678.03
5876.67,1565.86,5816.75
7222.36,2036.22,3749.05
7067.98,2141.24,3977.78
7285.53,2211.91,3520.31
7131.16,2316.92,3749.05
6976.78,2421.94,3977.78
7194.33,2492.61,3520.31
7039.83,2597.95,3749.1
6248.41,2291.97,5150.17
5712.79,2707.16,5539.04
5884.97,2482.2,5455.75
6057.16,2257.23,5372.46
5693.87,2447.26,5677.99
5866.05,2222.3,5594.7
5674.62,2187.47,5816.83
5932.93,3020.15,5167.48
5933.04,3271.33,5012.12
6099.87,2792.6,5080.13
6099.72,3043.87,4925.01
6099.83,3295.06,4769.64
6266.55,2565.14,4993.01
6266.66,2816.33,4837.65
6266.51,3067.6,4682.53
6266.62,3318.78,4527.16
6433.49,2337.6,4905.66
6433.34,2588.87,4750.53
6433.45,2840.05,4595.17
6433.45,3091.12,4440
6433.41,3342.5,4284.68
6600.28,2361.32,4663.18
6600.13,2612.59,4508.06
6600.24,2863.78,4352.69
6600.24,3114.84,4197.53
6767.07,2385.05,4420.7
6766.92,2636.32,4265.58
6767.03,2887.5,4110.21
4319.32,1619.81,7047.03
4346.66,1894.69,6942.15
4373.87,2169.45,6837.67
4401.15,2444.1,6732.86
4428.63,2719.01,6628.2
4547.3,1689.6,6872.56
4574.58,1964.25,6767.75
4601.78,2239.01,6663.27
4629.2,2513.69,6558.68
4775.21,1759.16,6698.16
4802.63,2033.84,6593.56
4829.83,2308.6,6489.09
5003.26,1828.75,6523.97
5030.46,2103.52,6419.49
4622.1,2985.46,6376.68
4831.03,3035.94,6174.12
5458.21,3187.25,5566.88
4818.94,2775.17,6311.97
5027.91,2825.32,6109.56
5237.02,2875.9,5907.15
5445.84,2926.26,5704.78
5015.83,2564.55,6247.41
5224.75,2615.03,6044.85
5433.58,2665.39,5842.48
5212.56,2354.14,6182.9
5421.49,2404.62,5980.33
5732.03,3503.28,5068.74
6057.28,3795.76,4421.44
5885.1,3769.66,4659.9
5712.92,3743.56,4898.36
5866.02,4010.24,4489.72
5693.84,3984.14,4728.18
5674.72,4224.42,4557.8
4842.14,3357.38,5994.03
4842.13,3608.44,5838.87
4842.24,3859.63,5683.5
5051.2,3405.5,5791.09
5051.31,3656.68,5635.73
5260.09,3453.52,5587.99
5458.19,3553.72,5340.41
5249.04,3757.47,5385.69
5040.11,3961,5431.27
4831.11,4164.54,5476.5
4622.14,4368.39,5521.93
5445.83,3793.78,5168.63
5236.83,3997.32,5213.86
5027.9,4200.85,5259.45
4819.08,4404.49,5304.83
5433.62,4033.63,4996.81
5224.8,4237.27,5042.19
5015.87,4440.79,5087.78
5421.59,4273.58,4825.14
5212.66,4477.1,4870.72
5470.63,4469.28,4522.73
5266.46,4680.32,4553.93
5651.59,4472.71,4289.4
5447.62,4683.72,4320.9
5243.45,4894.76,4352.1
5628.74,4686.84,4087.66
5424.57,4897.88,4118.86
7593.33,3088.42,-1561.49
7593.31,2932.96,-1812.71
7593.18,2777.84,-2063.88
7684.43,2962.76,-1310.37
7684.65,2807.39,-1561.54
5941.19,5754.3,-1395.85
6000.23,5622.21,-1653.03
6078.68,5666.38,-1149.76
6137.96,5534.37,-1407.19
6196.91,5402.25,-1664.71
6275.45,5446.45,-1161.1
6334.4,5314.33,-1418.62
6640.35,5180.81,-75.01
6442.67,5400.35,-69.2
6245.34,5619.84,-63.12
6047.81,5839.17,-57.29
5850.34,6058.85,-51.48
6532.7,5289.7,-327.67
6335.16,5509.03,-321.84
6137.83,5728.52,-315.76
5940.51,5947.99,-309.94
6425.19,5398.39,-580.32
6227.87,5617.86,-574.5
6030.53,5837.34,-568.42
6317.89,5507.21,-832.97
6120.56,5726.7,-826.9
5979.54,5915.92,265.15
6358.4,5444.32,759.48
6267.19,5569.85,508.41
6175.99,5695.37,257.1
6463.72,5349.65,500.34
6372.52,5475.16,249.02
6568.83,5254.83,241.2
5750.17,6147.32,290.55
5841.37,6021.81,541.87
5932.57,5896.27,792.93
6023.91,5770.55,1044.27
6115.11,5645.02,1295.33
5629.1,6227.04,547.97
5720.3,6101.53,799.29
5811.65,5975.78,1050.37
5902.85,5850.27,1301.69
5508.04,6306.76,805.4
5599.39,6181.02,1056.48
5690.59,6055.5,1307.8
5387.34,6386.39,1062.58
5478.54,6260.88,1313.9
5582.85,6301.24,-254.9
5453.63,6377.62,-509.26
5324.74,6454.11,-763.54
5195.61,6530.36,-1018.1
5066.53,6606.94,-1272.52
5678.07,6185.85,-509.41
5549.13,6262.01,-763.83
4460.62,7144.22,36.42
4699.58,6970.65,36.57
4938.36,6797.16,36.56
